ED_num,AD_num,zohran25,cuomo25,lander25,total25,districtid,public_housing,selected_devs,cuomo_share,mamdani_share,lander_share,leader_name,category
ED    5,AD 23,37,170,32,258,23005,FALSE,FALSE,0.6589147286821705,0.1434108527131783,0.12403100775193798,Cuomo,Cuomo 60‑80%
ED    5,AD 24,62,63,0,130,24005,FALSE,FALSE,0.4846153846153846,0.47692307692307695,0,Cuomo,Cuomo 40‑60%
ED    5,AD 25,120,143,26,335,25005,FALSE,FALSE,0.42686567164179107,0.3582089552238806,0.07761194029850746,Cuomo,Cuomo 40‑60%
ED    5,AD 26,0,1,0,4,26005,FALSE,FALSE,0.25,0,0,Cuomo,Cuomo 0‑40%
ED    5,AD 27,109,191,79,430,27005,FALSE,FALSE,0.4441860465116279,0.2534883720930233,0.18372093023255814,Cuomo,Cuomo 40‑60%
ED    5,AD 28,19,23,4,48,28005,FALSE,FALSE,0.4791666666666667,0.3958333333333333,0.08333333333333333,Cuomo,Cuomo 40‑60%
ED    5,AD 29,69,162,5,266,29005,FALSE,FALSE,0.6090225563909775,0.2593984962406015,0.018796992481203006,Cuomo,Cuomo 60‑80%
ED    5,AD 30,67,66,7,156,30005,FALSE,FALSE,0.4230769230769231,0.42948717948717946,0.04487179487179487,Mamdani,Mamdani 40‑60%
ED    5,AD 31,39,95,4,155,31005,FALSE,FALSE,0.6129032258064516,0.25161290322580643,0.025806451612903226,Cuomo,Cuomo 60‑80%
ED    5,AD 32,32,16,1,58,32005,FALSE,FALSE,0.27586206896551724,0.5517241379310345,0.017241379310344827,Mamdani,Mamdani 40‑60%
ED    5,AD 33,146,80,7,258,33005,FALSE,FALSE,0.31007751937984496,0.5658914728682171,0.027131782945736434,Mamdani,Mamdani 40‑60%
ED    5,AD 34,304,72,54,450,34005,FALSE,FALSE,0.16,0.6755555555555556,0.12,Mamdani,Mamdani 60‑80%
ED    5,AD 35,74,99,3,206,35005,FALSE,FALSE,0.48058252427184467,0.3592233009708738,0.014563106796116505,Cuomo,Cuomo 40‑60%
ED    5,AD 36,369,89,77,572,36005,FALSE,FALSE,0.1555944055944056,0.6451048951048951,0.1346153846153846,Mamdani,Mamdani 60‑80%
ED    5,AD 37,180,77,54,340,37005,FALSE,FALSE,0.22647058823529412,0.5294117647058824,0.1588235294117647,Mamdani,Mamdani 40‑60%
ED    5,AD 38,115,10,4,135,38005,FALSE,FALSE,0.07407407407407407,0.8518518518518519,0.02962962962962963,Mamdani,Mamdani 80%+
ED    5,AD 39,236,101,57,424,39005,FALSE,FALSE,0.23820754716981132,0.5566037735849056,0.13443396226415094,Mamdani,Mamdani 40‑60%
ED    5,AD 40,49,28,3,88,40005,FALSE,FALSE,0.3181818181818182,0.5568181818181818,0.03409090909090909,Mamdani,Mamdani 40‑60%
ED    5,AD 41,85,94,5,205,41005,FALSE,FALSE,0.4585365853658537,0.4146341463414634,0.024390243902439025,Cuomo,Cuomo 40‑60%
ED    5,AD 42,258,101,30,407,42005,FALSE,FALSE,0.24815724815724816,0.6339066339066339,0.07371007371007371,Mamdani,Mamdani 60‑80%
ED    5,AD 43,254,43,23,347,43005,FALSE,FALSE,0.1239193083573487,0.7319884726224783,0.06628242074927954,Mamdani,Mamdani 60‑80%
ED    5,AD 44,124,22,57,211,44005,FALSE,FALSE,0.10426540284360189,0.5876777251184834,0.27014218009478674,Mamdani,Mamdani 40‑60%
ED    5,AD 45,72,114,9,209,45005,FALSE,FALSE,0.5454545454545454,0.3444976076555024,0.0430622009569378,Cuomo,Cuomo 40‑60%
ED    5,AD 46,148,71,28,266,46005,FALSE,FALSE,0.2669172932330827,0.556390977443609,0.10526315789473684,Mamdani,Mamdani 40‑60%
ED    5,AD 47,79,58,10,158,47005,FALSE,FALSE,0.3670886075949367,0.5,0.06329113924050633,Mamdani,Mamdani 40‑60%
ED    5,AD 48,45,154,2,219,48005,FALSE,FALSE,0.7031963470319634,0.2054794520547945,0.0091324200913242,Cuomo,Cuomo 60‑80%
ED    5,AD 49,42,27,3,73,49005,FALSE,FALSE,0.3698630136986301,0.5753424657534246,0.0410958904109589,Mamdani,Mamdani 40‑60%
ED    5,AD 50,355,63,84,521,50005,FALSE,FALSE,0.12092130518234165,0.6813819577735125,0.16122840690978887,Mamdani,Mamdani 60‑80%
ED    5,AD 51,57,35,3,101,51005,FALSE,FALSE,0.3465346534653465,0.5643564356435643,0.0297029702970297,Mamdani,Mamdani 40‑60%
ED    5,AD 52,175,43,67,307,52005,FALSE,FALSE,0.14006514657980457,0.5700325732899023,0.2182410423452769,Mamdani,Mamdani 40‑60%
ED    5,AD 53,229,48,5,293,53005,FALSE,FALSE,0.16382252559726962,0.7815699658703071,0.017064846416382253,Mamdani,Mamdani 60‑80%
ED    5,AD 54,40,48,0,94,54005,FALSE,FALSE,0.5106382978723404,0.425531914893617,0,Cuomo,Cuomo 40‑60%
ED    5,AD 55,170,67,15,280,55005,FALSE,FALSE,0.2392857142857143,0.6071428571428571,0.05357142857142857,Mamdani,Mamdani 60‑80%
ED    5,AD 56,37,96,1,152,56005,TRUE,FALSE,0.631578947368421,0.24342105263157895,0.006578947368421052,Cuomo,Cuomo 60‑80%
ED    5,AD 57,16,37,2,65,57005,TRUE,FALSE,0.5692307692307692,0.24615384615384617,0.03076923076923077,Cuomo,Cuomo 40‑60%
ED    5,AD 58,54,122,4,199,58005,FALSE,FALSE,0.6130653266331658,0.271356783919598,0.020100502512562814,Cuomo,Cuomo 60‑80%
ED    5,AD 59,63,182,6,275,59005,FALSE,FALSE,0.6618181818181819,0.2290909090909091,0.02181818181818182,Cuomo,Cuomo 60‑80%
ED    5,AD 60,28,45,4,95,60005,FALSE,FALSE,0.47368421052631576,0.29473684210526313,0.042105263157894736,Cuomo,Cuomo 40‑60%
ED    5,AD 61,70,58,12,161,61005,FALSE,FALSE,0.36024844720496896,0.43478260869565216,0.07453416149068323,Mamdani,Mamdani 40‑60%
ED    5,AD 62,28,29,5,72,62005,FALSE,FALSE,0.4027777777777778,0.3888888888888889,0.06944444444444445,Cuomo,Cuomo 40‑60%
ED    5,AD 63,61,55,1,138,63005,FALSE,FALSE,0.39855072463768115,0.4420289855072464,0.007246376811594203,Mamdani,Mamdani 40‑60%
ED    5,AD 64,32,42,11,96,64005,FALSE,FALSE,0.4375,0.3333333333333333,0.11458333333333333,Cuomo,Cuomo 40‑60%
ED    5,AD 65,177,58,49,314,65005,FALSE,FALSE,0.18471337579617833,0.5636942675159236,0.15605095541401273,Mamdani,Mamdani 40‑60%
ED    5,AD 66,67,168,127,391,66005,FALSE,FALSE,0.4296675191815857,0.17135549872122763,0.3248081841432225,Cuomo,Cuomo 40‑60%
ED    5,AD 67,185,216,178,635,67005,FALSE,FALSE,0.3401574803149606,0.29133858267716534,0.2803149606299213,Cuomo,Cuomo 0‑40%
ED    5,AD 68,147,57,36,269,68005,FALSE,FALSE,0.21189591078066913,0.5464684014869888,0.13382899628252787,Mamdani,Mamdani 40‑60%
ED    5,AD 69,191,64,79,370,69005,FALSE,FALSE,0.17297297297297298,0.5162162162162162,0.21351351351351353,Mamdani,Mamdani 40‑60%
ED    5,AD 70,138,67,12,226,70005,FALSE,FALSE,0.29646017699115046,0.6106194690265486,0.05309734513274336,Mamdani,Mamdani 60‑80%
ED    5,AD 71,354,115,202,737,71005,FALSE,FALSE,0.1560379918588874,0.48032564450474896,0.27408412483039346,Mamdani,Mamdani 40‑60%
ED    5,AD 72,332,77,100,581,72005,FALSE,FALSE,0.13253012048192772,0.5714285714285714,0.1721170395869191,Mamdani,Mamdani 40‑60%
ED    5,AD 73,112,87,50,269,73005,FALSE,FALSE,0.32342007434944237,0.4163568773234201,0.18587360594795538,Mamdani,Mamdani 40‑60%
ED    5,AD 74,121,99,50,290,74005,FALSE,FALSE,0.3413793103448276,0.41724137931034483,0.1724137931034483,Mamdani,Mamdani 40‑60%
ED    5,AD 75,84,222,91,434,75005,FALSE,FALSE,0.511520737327189,0.1935483870967742,0.20967741935483872,Cuomo,Cuomo 40‑60%
ED    5,AD 76,109,238,88,477,76005,FALSE,FALSE,0.4989517819706499,0.22851153039832284,0.18448637316561844,Cuomo,Cuomo 40‑60%
ED    5,AD 77,55,116,3,194,77005,FALSE,FALSE,0.5979381443298969,0.28350515463917525,0.015463917525773196,Cuomo,Cuomo 40‑60%
ED    5,AD 78,45,50,2,101,78005,FALSE,FALSE,0.49504950495049505,0.44554455445544555,0.019801980198019802,Cuomo,Cuomo 40‑60%
ED    5,AD 79,29,44,1,77,79005,FALSE,FALSE,0.5714285714285714,0.37662337662337664,0.012987012987012988,Cuomo,Cuomo 40‑60%
ED    5,AD 80,118,48,6,182,80005,FALSE,FALSE,0.26373626373626374,0.6483516483516484,0.03296703296703297,Mamdani,Mamdani 60‑80%
ED    5,AD 81,68,62,6,151,81005,FALSE,FALSE,0.4105960264900662,0.4503311258278146,0.039735099337748346,Mamdani,Mamdani 40‑60%
ED    5,AD 82,43,48,2,106,82005,FALSE,FALSE,0.4528301886792453,0.4056603773584906,0.018867924528301886,Cuomo,Cuomo 40‑60%
ED    5,AD 83,45,164,2,232,83005,FALSE,FALSE,0.7068965517241379,0.1939655172413793,0.008620689655172414,Cuomo,Cuomo 60‑80%
ED    5,AD 84,79,91,0,180,84005,FALSE,FALSE,0.5055555555555555,0.4388888888888889,0,Cuomo,Cuomo 40‑60%
ED    5,AD 85,98,124,5,244,85005,FALSE,FALSE,0.5081967213114754,0.4016393442622951,0.020491803278688523,Cuomo,Cuomo 40‑60%
ED    5,AD 86,39,105,1,162,86005,FALSE,FALSE,0.6481481481481481,0.24074074074074073,0.006172839506172839,Cuomo,Cuomo 60‑80%
ED    5,AD 87,56,105,1,173,87005,FALSE,FALSE,0.6069364161849711,0.3236994219653179,0.005780346820809248,Cuomo,Cuomo 60‑80%
ED    6,AD 23,43,158,15,238,23006,FALSE,FALSE,0.6638655462184874,0.18067226890756302,0.06302521008403361,Cuomo,Cuomo 60‑80%
ED    6,AD 24,104,70,0,184,24006,FALSE,FALSE,0.3804347826086957,0.5652173913043478,0,Mamdani,Mamdani 40‑60%
ED    6,AD 25,103,65,7,178,25006,FALSE,FALSE,0.3651685393258427,0.5786516853932584,0.03932584269662921,Mamdani,Mamdani 40‑60%
ED    6,AD 26,73,66,11,169,26006,FALSE,FALSE,0.3905325443786982,0.4319526627218935,0.0650887573964497,Mamdani,Mamdani 40‑60%
ED    6,AD 27,67,88,40,217,27006,FALSE,FALSE,0.4055299539170507,0.3087557603686636,0.18433179723502305,Cuomo,Cuomo 40‑60%
ED    6,AD 28,27,63,2,100,28006,FALSE,FALSE,0.63,0.27,0.02,Cuomo,Cuomo 60‑80%
ED    6,AD 29,49,170,2,259,29006,FALSE,FALSE,0.6563706563706564,0.1891891891891892,0.007722007722007722,Cuomo,Cuomo 60‑80%
ED    6,AD 30,78,45,8,147,30006,FALSE,FALSE,0.30612244897959184,0.5306122448979592,0.05442176870748299,Mamdani,Mamdani 40‑60%
ED    6,AD 31,23,82,0,123,31006,TRUE,FALSE,0.6666666666666666,0.18699186991869918,0,Cuomo,Cuomo 60‑80%
ED    6,AD 32,17,0,0,17,32006,FALSE,FALSE,0,1,0,Mamdani,Mamdani 80%+
ED    6,AD 33,147,85,17,264,33006,FALSE,FALSE,0.32196969696969696,0.5568181818181818,0.06439393939393939,Mamdani,Mamdani 40‑60%
ED    6,AD 34,9,4,3,19,34006,FALSE,FALSE,0.21052631578947367,0.47368421052631576,0.15789473684210525,Mamdani,Mamdani 40‑60%
ED    6,AD 35,88,96,3,230,35006,FALSE,FALSE,0.41739130434782606,0.3826086956521739,0.013043478260869565,Cuomo,Cuomo 40‑60%
ED    6,AD 36,69,86,1,180,36006,TRUE,FALSE,0.4777777777777778,0.38333333333333336,0.005555555555555556,Cuomo,Cuomo 40‑60%
ED    6,AD 37,245,126,105,516,37006,FALSE,FALSE,0.2441860465116279,0.4748062015503876,0.20348837209302326,Mamdani,Mamdani 40‑60%
ED    6,AD 38,335,44,27,417,38006,FALSE,FALSE,0.10551558752997602,0.8033573141486811,0.06474820143884892,Mamdani,Mamdani 80%+
ED    6,AD 39,330,139,154,684,39006,FALSE,FALSE,0.20321637426900585,0.4824561403508772,0.22514619883040934,Mamdani,Mamdani 40‑60%
ED    6,AD 40,25,20,5,54,40006,FALSE,FALSE,0.37037037037037035,0.46296296296296297,0.09259259259259259,Mamdani,Mamdani 40‑60%
ED    6,AD 41,101,115,2,243,41006,FALSE,FALSE,0.4732510288065844,0.4156378600823045,0.00823045267489712,Cuomo,Cuomo 40‑60%
ED    6,AD 42,302,114,56,496,42006,FALSE,FALSE,0.22983870967741934,0.6088709677419355,0.11290322580645161,Mamdani,Mamdani 60‑80%
ED    6,AD 43,190,95,23,346,43006,FALSE,FALSE,0.2745664739884393,0.5491329479768786,0.06647398843930635,Mamdani,Mamdani 40‑60%
ED    6,AD 44,280,58,132,505,44006,FALSE,FALSE,0.11485148514851486,0.5544554455445545,0.2613861386138614,Mamdani,Mamdani 40‑60%
ED    6,AD 45,62,97,5,179,45006,FALSE,FALSE,0.5418994413407822,0.3463687150837989,0.027932960893854747,Cuomo,Cuomo 40‑60%
ED    6,AD 46,105,89,34,254,46006,FALSE,FALSE,0.35039370078740156,0.41338582677165353,0.13385826771653545,Mamdani,Mamdani 40‑60%
ED    6,AD 47,43,30,2,80,47006,FALSE,FALSE,0.375,0.5375,0.025,Mamdani,Mamdani 40‑60%
ED    6,AD 48,35,263,7,334,48006,FALSE,FALSE,0.7874251497005988,0.10479041916167664,0.020958083832335328,Cuomo,Cuomo 60‑80%
ED    6,AD 49,45,34,6,91,49006,FALSE,FALSE,0.37362637362637363,0.4945054945054945,0.06593406593406594,Mamdani,Mamdani 40‑60%
ED    6,AD 50,334,56,78,481,50006,FALSE,FALSE,0.11642411642411643,0.6943866943866944,0.16216216216216217,Mamdani,Mamdani 60‑80%
ED    6,AD 51,114,60,11,200,51006,FALSE,FALSE,0.3,0.57,0.055,Mamdani,Mamdani 40‑60%
ED    6,AD 52,204,124,113,487,52006,FALSE,FALSE,0.2546201232032854,0.4188911704312115,0.23203285420944558,Mamdani,Mamdani 40‑60%
ED    6,AD 53,58,122,3,197,53006,TRUE,FALSE,0.6192893401015228,0.29441624365482233,0.015228426395939087,Cuomo,Cuomo 60‑80%
ED    6,AD 54,20,54,2,86,54006,FALSE,FALSE,0.627906976744186,0.23255813953488372,0.023255813953488372,Cuomo,Cuomo 60‑80%
ED    6,AD 55,128,46,7,197,55006,FALSE,FALSE,0.233502538071066,0.649746192893401,0.03553299492385787,Mamdani,Mamdani 60‑80%
ED    6,AD 56,41,90,2,145,56006,TRUE,FALSE,0.6206896551724138,0.2827586206896552,0.013793103448275862,Cuomo,Cuomo 60‑80%
ED    6,AD 57,30,70,1,120,57006,TRUE,FALSE,0.5833333333333334,0.25,0.008333333333333333,Cuomo,Cuomo 40‑60%
ED    6,AD 58,29,124,1,172,58006,FALSE,FALSE,0.7209302325581395,0.1686046511627907,0.005813953488372093,Cuomo,Cuomo 60‑80%
ED    6,AD 59,58,177,5,266,59006,FALSE,FALSE,0.6654135338345865,0.21804511278195488,0.018796992481203006,Cuomo,Cuomo 60‑80%
ED    6,AD 60,54,121,1,205,60006,FALSE,FALSE,0.5902439024390244,0.2634146341463415,0.004878048780487805,Cuomo,Cuomo 40‑60%
ED    6,AD 61,39,85,0,146,61006,TRUE,FALSE,0.5821917808219178,0.2671232876712329,0,Cuomo,Cuomo 40‑60%
ED    6,AD 62,28,36,1,74,62006,FALSE,FALSE,0.4864864864864865,0.3783783783783784,0.013513513513513514,Cuomo,Cuomo 40‑60%
ED    6,AD 63,87,65,7,169,63006,FALSE,FALSE,0.38461538461538464,0.514792899408284,0.04142011834319527,Mamdani,Mamdani 40‑60%
ED    6,AD 64,32,48,5,99,64006,FALSE,FALSE,0.48484848484848486,0.32323232323232326,0.050505050505050504,Cuomo,Cuomo 40‑60%
ED    6,AD 65,177,58,46,294,65006,FALSE,FALSE,0.19727891156462585,0.6020408163265306,0.1564625850340136,Mamdani,Mamdani 60‑80%
